,Day,Month,Year,DAP,Stage,WC(1.20)a,Raina,Irri,Surf,Infilt,RO,Drain,CR,Zgwta,Ex,E,E/Ex,Trxa,Tra,Tr/Trx,ETx,ET,ET/ETx,GD,Za,StExp,StSto,StSen,StSalta,StWeed,CC,CCw,StTr,Kc(Tr),Trxb,Trb,TrW,Tr/Trxb,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.20)b,Wr(0.40),Zb,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.20),SaltZ,Zc,ECe,ECsw,StSaltb,Zgwtb,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rainb,ETo,Tmin,Tavg,Tmax,CO2
174,21,6,2008,-9,0,338.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,8,0.0,0.0,100,0.6,0.1,8,14.0,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.2,98.2,0.4,98.2,200.0,120.0,86.4,69.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,11.1,18.0,25.0,384.92
175,22,6,2008,-9,0,338.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.0,8,0.0,0.0,100,0.6,0.0,8,15.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.1,98.1,0.4,98.1,200.0,120.0,86.4,69.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,13.7,19.4,25.0,384.92
176,23,6,2008,-9,0,338.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.1,8,0.0,0.0,100,0.6,0.1,8,15.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.1,98.1,0.4,98.1,200.0,120.0,86.4,69.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,13.1,19.1,25.0,384.92
177,24,6,2008,-9,0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.1,0.1,8,0.0,0.0,100,1.1,0.1,8,15.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,338.0,98.0,0.4,98.0,200.0,120.0,86.4,70.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.1,19.1,25.0,384.92
178,25,6,2008,-9,0,337.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.1,0.1,8,0.0,0.0,100,1.1,0.1,8,15.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,337.9,97.9,0.4,97.9,200.0,120.0,86.4,70.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.7,19.4,25.0,384.92
179,26,6,2008,-9,0,337.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,8,0.0,0.0,100,0.7,0.1,8,15.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,337.8,97.8,0.4,97.8,200.0,120.0,86.4,69.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,14.3,19.6,25.0,384.92
180,27,6,2008,-9,0,337.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.0,8,0.0,0.0,100,0.6,0.0,8,15.3,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,337.8,97.8,0.4,97.8,200.0,120.0,86.4,69.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13.6,19.3,25.0,384.92
181,28,6,2008,-9,0,337.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.0,8,0.0,0.0,100,0.5,0.0,8,15.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,337.8,97.8,0.4,97.8,200.0,120.0,86.4,69.2,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,13.4,19.2,25.0,384.92
182,29,6,2008,-9,0,337.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.0,8,0.0,0.0,100,0.5,0.0,8,15.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,337.7,97.7,0.4,97.7,200.0,120.0,86.4,69.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,14.6,19.8,25.0,384.92
183,30,6,2008,-9,0,337.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,8,0.0,0.0,100,0.9,0.1,8,16.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,337.6,97.6,0.4,97.6,200.0,120.0,86.4,70.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,15.1,20.1,25.0,384.92
184,1,7,2008,-9,0,337.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.0,8,0.0,0.0,100,0.6,0.0,8,16.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,337.6,97.6,0.4,97.6,200.0,120.0,86.4,69.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,15.1,20.1,25.0,384.92
185,2,7,2008,-9,0,337.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.1,0.1,7,0.0,0.0,100,1.1,0.1,7,16.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,337.5,97.5,0.4,97.5,200.0,120.0,86.4,70.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.3,20.1,25.0,384.92
186,3,7,2008,-9,0,337.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.0,7,0.0,0.0,100,0.7,0.0,7,15.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,337.5,97.5,0.4,97.5,200.0,120.0,86.4,69.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,14.4,19.7,25.0,384.92
187,4,7,2008,-9,0,337.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,7,0.0,0.0,100,0.9,0.1,7,14.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,337.4,97.4,0.4,97.4,200.0,120.0,86.4,70.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,12.8,18.9,25.0,384.92
188,5,7,2008,-9,0,336.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,11.3,0.8,7,0.0,0.0,100,11.3,0.8,7,15.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,336.6,96.6,0.4,96.6,200.0,120.0,86.4,92.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,13.3,19.1,25.0,384.92
189,6,7,2008,-9,0,336.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.6,0.1,7,0.0,0.0,100,1.6,0.1,7,15.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,336.5,96.5,0.4,96.5,200.0,120.0,86.4,71.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.2,19.6,25.0,384.92
190,7,7,2008,-9,0,336.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.4,0.1,7,0.0,0.0,100,1.4,0.1,7,16.0,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,336.4,96.4,0.4,96.4,200.0,120.0,86.4,71.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,15.0,20.0,25.0,384.92
191,8,7,2008,-9,0,336.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.2,0.1,7,0.0,0.0,100,1.2,0.1,7,16.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,336.3,96.3,0.4,96.3,200.0,120.0,86.4,70.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,16.4,20.7,25.0,384.92
192,9,7,2008,-9,0,336.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.0,7,0.0,0.0,100,0.7,0.0,7,17.0,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,336.2,96.2,0.4,96.2,200.0,120.0,86.4,69.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,16.9,21.0,25.0,384.92
193,10,7,2008,-9,0,336.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.9,0.1,7,0.0,0.0,100,1.9,0.1,7,16.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,336.1,96.1,0.4,96.1,200.0,120.0,86.4,72.2,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,15.5,20.2,25.0,384.92
194,11,7,2008,-9,0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.7,0.1,7,0.0,0.0,100,1.7,0.1,7,15.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,336.0,96.0,0.4,96.0,200.0,120.0,86.4,71.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,14.0,19.5,25.0,384.92
195,12,7,2008,-9,0,335.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.0,0.1,7,0.0,0.0,100,1.0,0.1,7,15.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.9,95.9,0.4,95.9,200.0,120.0,86.4,70.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,13.8,19.4,25.0,384.92
196,13,7,2008,-9,0,335.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.0,7,0.0,0.0,100,0.7,0.0,7,16.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.9,95.9,0.4,95.9,200.0,120.0,86.4,69.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,16.2,20.6,25.0,384.92
197,14,7,2008,-9,0,335.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,7,0.0,0.0,100,0.9,0.1,7,16.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.8,95.8,0.4,95.8,200.0,120.0,86.4,70.2,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.0,20.5,25.0,384.92
198,15,7,2008,-9,0,335.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.4,0.1,7,0.0,0.0,100,1.4,0.1,7,15.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.7,95.7,0.4,95.7,200.0,120.0,86.4,71.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,14.4,19.7,25.0,384.92
199,16,7,2008,-9,0,335.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.1,0.1,7,0.0,0.0,100,1.1,0.1,7,16.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.6,95.6,0.4,95.6,200.0,120.0,86.4,70.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.2,20.1,25.0,384.92
200,17,7,2008,-9,0,335.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,7,0.0,0.0,100,0.9,0.1,7,16.0,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.6,95.6,0.4,95.6,200.0,120.0,86.4,70.0,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,15.0,20.0,25.0,384.92
201,18,7,2008,-9,0,335.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.1,7,0.0,0.0,100,0.7,0.1,7,16.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.5,95.5,0.4,95.5,200.0,120.0,86.4,69.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,16.6,20.8,25.0,384.92
202,19,7,2008,-9,0,335.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,7,0.0,0.0,100,0.8,0.1,7,16.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.5,95.5,0.4,95.5,200.0,120.0,86.4,69.9,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,16.7,20.8,25.0,384.92
203,20,7,2008,-9,0,335.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.0,7,0.0,0.0,100,0.6,0.0,7,17.0,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.4,95.4,0.4,95.4,200.0,120.0,86.4,69.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.1,21.0,25.0,384.92
204,21,7,2008,-9,0,335.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.7,0.0,7,0.0,0.0,100,0.7,0.0,7,17.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.4,95.4,0.4,95.4,200.0,120.0,86.4,69.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,17.2,21.1,25.0,384.92
205,22,7,2008,-9,0,335.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,7,0.0,0.0,100,0.9,0.1,7,16.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.3,95.3,0.4,95.3,200.0,120.0,86.4,70.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.4,20.7,25.0,384.92
206,23,7,2008,-9,0,335.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.1,0.1,7,0.0,0.0,100,1.1,0.1,7,17.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.3,95.3,0.4,95.3,200.0,120.0,86.4,70.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.1,21.6,25.0,384.92
207,24,7,2008,-9,0,335.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.1,7,0.0,0.0,100,0.8,0.1,7,17.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.2,95.2,0.4,95.2,200.0,120.0,86.4,69.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,18.5,21.8,25.0,384.92
208,25,7,2008,-9,0,335.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.9,0.1,7,0.0,0.0,100,0.9,0.1,7,16.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.1,95.1,0.4,95.1,200.0,120.0,86.4,70.0,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,16.0,20.5,25.0,384.92
209,26,7,2008,-9,0,335.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.2,0.1,6,0.0,0.0,100,1.2,0.1,6,16.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,335.1,95.1,0.4,95.1,200.0,120.0,86.4,70.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,15.7,20.4,25.0,384.92
